DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
KOR;BOG;5830;937;3979051
KOR;BOG;329516;53813;228053894
KOR;BOG;16470;2943;12602478
KOR;BOG;131345;30601;129585517
KOR;BOG;20300;3634;15351007
KOR;BOG;72600;12957;54495336
KOR;BOG;3968;816;3454276
KOR;BOG;4630;1337;5661899
KOR;BOG;15600;2387;9835096
KOR;BOG;33150;8277;34946835
KOR;BOG;253260;41022;173724916
KOR;BOG;52435;20267;84432620
KOR;BOG;4080;734;3113011
KOR;BOG;29020;5224;21875902
KOR;BOG;26180;6545;27630170
KOR;BOG;8540;1617;6853698
KOR;BOG;497175;91038;385143676
KOR;BOG;360;155;653580
KOR;BOG;104175;22388;94684726
KOR;BOG;18465;3363;14197154
KOR;BOG;12150;2066;8731674
KOR;BOG;90500;17045;72110747
KOR;BOG;2240;742;3084627
KOR;BOG;24300;5386;22735999
KOR;BOG;23380;4081;17227493
KOR;BOG;19040;3427;14564606
CRI;BOG;2724;4960;20337752
CRI;BOG;356;667;2740801
CRI;BOG;796;6777;28726008
CRI;BOG;224;1734;7349149
CRI;BOG;3913;26418;111983126
CRI;BOG;1242;10837;45936926
CRI;BOG;183;2708;11880918
CRI;BOG;844;10537;45364217
CRI;BOG;855;8149;35745708
CRI;BOG;6723;45284;192412311
CRI;BOG;324;10359;42292068
CRI;BOG;238;2134;8992223
CRI;BOG;13935;23426;97015358
CRI;BOG;4049;68035;298372762
CRI;BOG;49;1415;5745587
CRI;BOG;3141;32182;137005301
CRI;BOG;1764;17972;77641298
CRI;BOG;158;4853;19998605
CRI;BOG;13543;44450;188867710
CRI;BOG;1517;3440;14478416
CRI;BOG;7346;18450;75857749
CRI;BOG;593;1827;7458880
CRI;BOG;2112;5128;21122432
CRI;BOG;663;1929;8032425
CRI;BOG;302;1449;5997303
CRI;BOG;668;6214;25834177
CRI;BOG;1191;14836;61403874
CRI;BOG;8437;14655;60637188
CRI;BOG;7469;13949;57659851
CRI;BOG;256;1096;4550290
CRI;BOG;588;1876;7793338
CRI;BOG;3635;7498;31136477
CRI;BOG;339;319;1323602
CRI;BOG;3008;19876;82515488
CRI;BOG;1484;10711;44628429
CRI;BOG;599;7495;30436043
CRI;BOG;187;804;3263608
CRI;BOG;902;2534;10509009
CRI;BOG;4505;1667;6757010
CRI;BOG;5708;13346;55253293
CRI;BOG;1382;4531;18860428
CRI;BOG;70120;17468;73252750
CRI;BOG;145;2636;10706135
CRI;BOG;272;320;1374619
CRI;BOG;446;6693;29359915
CRI;BOG;100000;2650;11624649
CRI;BOG;785;2313;10044608
CRI;BOG;1159;18385;77721622
CRI;BOG;1615;21263;89885979
CRI;BOG;326;936;4018342
CRI;BOG;3700;21275;86243744
CRI;BOG;129;381;1668804
CRI;BOG;457;1211;5113035
CRI;BOG;537;1113;4697424
CRI;BOG;1387;2843;11577583
CRI;BOG;159;5;20775
CRI;BOG;660;1752;7395237
CRI;BOG;594;4295;17835202
CRI;BOG;281;2523;10496566
CRI;BOG;267;557;2402025
CRI;BOG;2154;4716;19568442
CRI;BOG;650;309;1306835
CRI;BOG;67;75;316873
CRI;BOG;79;57;238451
CRI;BOG;1713;8668;35715886
CRI;BOG;433;664;2832891
CRI;BOG;557;750;3163071
CRI;BOG;3633;76066;322296163
CRI;BOG;1605;4542;18811162
CRI;BOG;784;2002;8783409
CRI;BOG;1179;3017;12736989
CRI;BOG;877;2083;8793577
CRI;BOG;947;3580;15112576
CRI;BOG;121;2101;8869056
CRI;BOG;68;732;3090902
CRI;BOG;112;1048;4425874
CRI;BOG;967;11240;47446819
CRI;BOG;505;24492;103392395
CRI;BOG;346;226;990946
CRI;BOG;1051;4296;17767624
CRI;BOG;534;5609;23111404
CRI;BOG;111;1397;5755929
CRI;BOG;166;3877;17006730
CRI;BOG;163;5056;20940478
CRI;BOG;221;1980;8379978
CRI;BOG;2790;20083;84988961
CRI;BOG;65000;2022;8495494
CRI;BOG;202;332;1403028
CRI;BOG;2760;1104;4672095
CRI;BOG;10200;2356;9898805
CRI;BOG;275;811;3287721
CRI;BOG;6883;18290;74143635
CRI;BOG;2951;6500;26349562
CRI;BOG;123;341;1383994
CRI;BOG;603;7703;31225262
CRI;BOG;111000;3183;13373470
CRI;BOG;423;5501;23224873
CRI;BOG;351;2245;9478803
CRI;BOG;623;20168;85318373
CRI;BOG;361;36401;153907785
CRI;BOG;757;30485;128938768
CRI;BOG;181;3907;16541805
CRI;BOG;211;1263;5540045
CRI;BOG;672;3412;14418785
CRI;BOG;1554;8108;34420646
CRI;BOG;3078;6606;27776069
CRI;BOG;1459;2976;12537997
CRI;BOG;30912;85213;359823255
CRI;BOG;1101;2967;12544025
CRI;BOG;3997;24726;104692946
CRI;BOG;214;2609;11443304
CRI;BOG;462;6847;29338011
CRI;BOG;863;10375;44947361
CRI;BOG;445;7227;31106107
CRI;BOG;22896;252159;1050687413
CRI;BOG;632;5453;22525232
CRI;BOG;226;1503;6474277
CRI;BOG;15496;159025;660221692
CRI;BOG;868;6779;28533879
CRI;BOG;1116;3949;16916899
CRI;BOG;138397;6789;28600010
CRI;BOG;396;2444;10383366
CRI;BOG;14440;9139;38830719
CRI;BOG;18078;10548;44819004
CRI;BOG;405;273;1158447
CRI;BOG;2256;10573;44924295
CRI;BOG;5407;2645;11210910
CRI;BOG;1520;5103;20685567
CRI;BOG;850;62340;263821906
CRI;BOG;301;5490;23227064
CRI;BOG;1208;6640;28100281
CRI;BOG;2190;397196;1652464041
CRI;BOG;251;5285;21431367
CRI;BOG;331;7485;31725885
CRI;BOG;5639;14132;57289479
CRI;BOG;621;68149;287681565
CRI;BOG;1416;2682;11007026
CRI;BOG;1683;12784;54185503
CRI;BOG;490;3974;16551788
CRI;BOG;2781;3884;16523272
CRI;BOG;2201;649;2735245
CRI;BOG;359;4746;20165287
CRI;BOG;85;213;869768
CRI;BOG;30284;4100;17270450
CRI;BOG;754;3133;12698687
CRI;BOG;182;3080;13132583
CRI;BOG;624;9977;42788039
CRI;BOG;2577;26104;113277924
CRI;BOG;437;3827;16719979
CRI;BOG;354;7957;33811120
CRI;BOG;2923;23453;102879898
CRI;BOG;1609;32532;138228298
CRI;BOG;2169;18801;82317185
CRI;BOG;579;4791;21015786
CRI;BOG;108;209;889613
CRI;BOG;1320;11676;48112359
CRI;BOG;3124;30254;126379978
CRI;BOG;1805;5433;22387534
CRI;BOG;678;2414;10052732
CRI;BOG;227;1580;6929168
CRI;BOG;22862;26500;108240847
CRI;BOG;374;9470;39185640
CRI;BOG;2805;642;2721408
CRI;BOG;128;47;194478
CRI;BOG;35821;8144;34138742
CRI;BOG;762;5264;22329336
CRI;BOG;309;5206;21745819
CRI;BOG;2275;2352;9552412
CRI;BOG;878;13785;58060861
CRI;BOG;410;916;3837604
CRI;BOG;142;1530;6213841
CRI;BOG;5453;64638;275135867
CRI;BOG;1081;522;2251802
CRI;BOG;1811;11820;51848128
CRI;BOG;122;137;589505
CRI;BOG;87;130;555258
CRI;BOG;677;7625;32237546
CRI;BOG;447;3212;13328637
CRI;BOG;336;870;3669782
CRI;BOG;1518;16564;68167627
CRI;BOG;231;2802;11376618
CRI;BOG;1994;5039;20479125
CRI;BOG;1747;4406;18647837
CRI;BOG;8241;22631;95775575
CRI;BOG;1672;3881;16422921
CRI;BOG;237;665;2813583
CRI;BOG;138;725;3069279
CRI;BOG;1193;15978;67619263
CRI;BOG;418;1109;4695201
CRI;BOG;486;1292;5467155
CRI;BOG;1080;6748;28641893
CRI;BOG;136;981;4139495
CRI;BOG;4550;788;3332676
CRI;BOG;31000;5548;23481086
CRI;BOG;4764;45267;191698425
CRI;BOG;1094;10739;45816401
CRI;BOG;1223;15841;67405676
CRI;BOG;1451;3097;13583468
CRI;BOG;530;1750;7675778
CRI;BOG;4584;34401;146277466
CRI;BOG;592;9120;38757398
CRI;BOG;743;19824;86959832
CRI;BOG;327;2164;9196323
CRI;BOG;965;829915;3576769620
CRI;BOG;2515;1055;4455255
CRI;BOG;3272;58210;239098545
CRI;BOG;436;4149;17536790
CRI;BOG;47;762;3230851
HRV;BOG;26475;8325;35144127
HRV;BOG;3650;506;2136023
CUB;BOG;506;1614;6813914
CUB;BOG;1025;6969;30381182
CUB;BOG;830;6137;26753507
CUW;BOG;485;132;577620
CUW;BOG;4995;1754;7342927
CUW;BOG;8042;2094;8768101
CUW;BOG;519;152;635128
CUW;BOG;634;2032;8596811
CUW;BOG;21740;7221;30706046
CUW;BOG;5151;2323;9880880
CUW;BOG;936;307;1299631
CUW;BOG;884;229;971375
CUW;BOG;30449;9805;41592690
CUW;BOG;1570;5708;23521818
CUW;BOG;4125;3057;12882738
CUW;BOG;1350;432;1808788
CUW;BOG;5580;2017;8447083
CUW;BOG;9600;4694;19860387
CUW;BOG;2260;655;2773633
CUW;BOG;1734;2983;12667163
CUW;BOG;893;1610;6877638
CUW;BOG;481;391611;1681224796
CHL;BOG;2100;854;3595369
CHL;BOG;30240;5489;22619731
CHL;BOG;4715;1886;7981495
CHL;BOG;1040;220;905547
CHL;BOG;40000;689;2921415
CHL;BOG;26450;10708;46974549
CHL;BOG;9360;1620;7106389
CHL;BOG;3819;20235;84324935
CHL;BOG;4406;84600;342948096
CHL;BOG;3720;496;2110525
CHL;BOG;63573;5876;25774347
CHL;BOG;10824;21103;89084837
CHL;BOG;1331;10220;43321089
CHL;BOG;16719;4811;19850889
CHL;BOG;1405;18944;79983448
CHL;BOG;24120;4950;20927271
CHL;BOG;1289;33182;144652564
CHL;BOG;549;6340;26936960
CHL;BOG;3831;52477;228125560
CHL;BOG;1512;14723;62558962
CHL;BOG;3392;67741;286331138
CHL;BOG;197;1271;5280970
CHL;BOG;664;8978;37994246
CHL;BOG;1760;10963;46617491
CHL;BOG;7880;1378;5708754
CHL;BOG;4720;52928;223408936
CHL;BOG;559;846;3486273
CHL;BOG;1561;1586;6759014
CHL;BOG;1786;1860;7539669
CHL;BOG;328;2343;9879409
CHL;BOG;2842;18610;81636181
CHL;BOG;263;1360;5741090
CHL;BOG;2573;44958;190044434
CHL;BOG;234;4013;16940438
CHL;BOG;1900;4621;19040149
CHL;BOG;1834;23432;99206277
CHL;BOG;1346;13437;56864558
CHL;BOG;1541;11006;46472875
CHL;BOG;502;8295;35245455
CHL;BOG;2658;108466;460873734
CHL;BOG;804;6017;25454396
CHL;BOG;4526;45595;193645745
CHL;BOG;2487;29870;127001359
CHL;BOG;391;1694;7103892
CHL;BOG;779;13198;55423760
CHL;BOG;491;9177;39247665
CHL;BOG;190;877;3690261
CHL;BOG;1860;2530;10510336
CHL;BOG;9350;2338;9867499
CHL;BOG;6550;1659;7021550
CHL;BOG;106650;15394;64991488
CHL;BOG;981;17866;78369874
CHL;BOG;582;11421;50100044
CHL;BOG;2815;143979;631586043
CHL;BOG;308;262;1063125
CHL;BOG;5540;1800;7465344
CHL;BOG;497;144283;604113024
CHL;BOG;554;3344;14093328
CHL;BOG;230;1189;5010368
CHL;BOG;3335;933;3783901
CHL;BOG;390;2165;8775580
CHL;BOG;3672;3231047;13955600584
CHL;BOG;1961;7303;29606109
CHN;BOG;31640;25958;109852504
CHN;BOG;8950;7153;30238521
CHN;BOG;120903;89335;377604728
CHN;BOG;50324;41225;173916830
CHN;BOG;191;1204;5114096
CHN;BOG;31445;24735;104798417
CHN;BOG;23730;18555;77923681
CHN;BOG;13520;16475;69414457
CHN;BOG;813;8092;33342079
CHN;BOG;17317;35438;148524372
CHN;BOG;3164;18965;79917435
CHN;BOG;14360;2663;11315087
CHN;BOG;6560;1512;6345748
CHN;BOG;2425;1343;5692776
CHN;BOG;9978;17486;76705049
CHN;BOG;4950;3564;15107261
CHN;BOG;5420;1127;4888041
CHN;BOG;2560;358;1519131
CHN;BOG;6556;5444;22619568
CHN;BOG;2320;422;1804382
CHN;BOG;641;5588;23751906
CHN;BOG;103;1898;7998115
TWN;BOG;19695;37995;160793700
TWN;BOG;9701;3551;15480229
TWN;BOG;5020;1799;7413820
TWN;BOG;84300;16032;67792733
TWN;BOG;435;4384;18632853
TWN;BOG;6100;1179;4966538
TWN;BOG;38100;7239;30758511
TWN;BOG;58500;10614;44991154
TWN;BOG;20240;3902;16541688
TWN;BOG;572;469;1992951
TWN;BOG;69900;12039;51153711
TWN;BOG;21820;4819;19538592
CYP;BOG;4860;10368;43828311
DNK;BOG;112112;14924;65466514
ECU;BOG;5920;3253;13703262
ECU;BOG;39530;27185;114430748
ECU;BOG;5000;8500;35713005
ECU;BOG;741;25534;103509438
ECU;BOG;420000;13464;56566208
ECU;BOG;140000;5685;24783188
ECU;BOG;205;1742;7403882
ECU;BOG;329700;19304;83905444
ECU;BOG;2459;21856;92261307
ECU;BOG;304;4644;19134346
ECU;BOG;276;26126;110151718
ECU;BOG;1504;44149;193664722
ECU;BOG;1176;41580;182397323
ECU;BOG;735;73857;299921412
ECU;BOG;1310;99213;418816850
ECU;BOG;865;46650;189108877
ECU;BOG;305500;31466;133021167
ECU;BOG;1392;27371;111150196
ECU;BOG;4609;73294;305117038
ECU;BOG;296;5105;21297661
ECU;BOG;3312;67321;275816250
ECU;BOG;591;9883;41285918
ECU;BOG;21892;783414;3296383444
ECU;BOG;212;7184;29679051
ECU;BOG;1326;18057;75184463
ECU;BOG;1124;43050;188845713
ECU;BOG;11176;426560;1779240520
ECU;BOG;441330;9862;43262425
ECU;BOG;49426;13419;56771232
ECU;BOG;10283;47044;196782780
ECU;BOG;393;1874;7968969
ECU;BOG;4470;22820;96963115
ECU;BOG;414;5615;23859452
ECU;BOG;14393;124951;522090346
ECU;BOG;1511;7273;30759001
ECU;BOG;80000;26115;108506257
ECU;BOG;25000;18532;78553097
ECU;BOG;2994;3929;16653848
ECU;BOG;1265;56402;238093994
ECU;BOG;985;11401;47900593
ECU;BOG;4749;21086;89204781
ECU;BOG;14000;140;594860
ECU;BOG;6850;2000;8504180
ECU;BOG;30900;7944;34841915
ECU;BOG;38900;6204;27047897
ECU;BOG;25440;3536;14957745
ECU;BOG;73490;23191;98301178
ECU;BOG;1260;325;1317472
ECU;BOG;4968;96168;407639819
ECU;BOG;475;18022;75456201
ECU;BOG;2782;53542;217044796
ECU;BOG;3610;267860;1126534114
ECU;BOG;2136;42615;181203241
ECU;BOG;522;1995;8260579
ECU;BOG;676;2033;8421474
ECU;BOG;556;1395;5776094
ECU;BOG;3884;8661;35869174
ECU;BOG;949;3943;16330818
ECU;BOG;803;30233;124580023
ECU;BOG;16200;990;4206510
ECU;BOG;19000;2686;11780375
ECU;BOG;951;7693;31523209
ECU;BOG;459;1532;6644534
ECU;BOG;954;2297;10024985
ECU;BOG;1775;3972;17225545
ECU;BOG;575;12326;51903660
ECU;BOG;56000;11029;46556866
ECU;BOG;215;899;3819257
ECU;BOG;1456;3835;16299083
ECU;BOG;625;2215;9413193
ECU;BOG;713;1675;7116394
ECU;BOG;833;2040;8671151
ECU;BOG;9520;1414;6164192
ECU;BOG;4127;216580;884505973
ECU;BOG;3504;219829;926667068
ECU;BOG;9125;4323;18964628
ECU;BOG;22800;3928;16448418
ECU;BOG;7700;2849;11549162
ECU;BOG;363500;44124;186131975
ECU;BOG;747;37036;155071442
ECU;BOG;7528;301215;1252514854
ECU;BOG;1394;34185;146128854
ECU;BOG;714;1677;6797020
ECU;BOG;761;5861;24745078
ECU;BOG;3314;2710;11813800
ECU;BOG;650400;20587;87267070
ECU;BOG;1037;31251;131925107
ECU;BOG;2068;39442;165716746
ECU;BOG;439;1605;7028087
ECU;BOG;1127;2778;12105946
ECU;BOG;265;574;2520005
ECU;BOG;381;4575;18872680
ECU;BOG;41380;4539;19300237
ECU;BOG;35000;27550;111682061
ECU;BOG;167;1044;4239466
ECU;BOG;290;3702;16239415
ECU;BOG;1744;34789;148112477
ECU;BOG;243;863;3671340
ECU;BOG;1495;10472;43776301
ECU;BOG;694;13514;57191774
ECU;BOG;3499;580;2545096
ECU;BOG;4981;264527;1105776850
ECU;BOG;3255;114400;482364311
ECU;BOG;10750;4686;19914991
ECU;BOG;131300;21644;91970237
ECU;BOG;4825;1034;4376566
ECU;BOG;2407;33864;144244252
ECU;BOG;5150;1304;5510736
ECU;BOG;2058;4322;18363328
ECU;BOG;4250;892;3772159
ECU;BOG;1250;212;895469
ECU;BOG;1175;6120;24852280
ECU;BOG;635;6289;26547097
ECU;BOG;2638;2317216;10006190977
ECU;BOG;35282;223058;954742489
ECU;BOG;63560;417164;1757594583
ECU;BOG;9568;66140;281233998
ECU;BOG;776;51676;212935593
ECU;IPI;1675;11391;48001627
ECU;IPI;268;16166;68101171
ECU;IPI;46401;343609;1489536545
ECU;IPI;3113;139653;600897012
ECU;IPI;2163;65042;280133538
ECU;IPI;507;14094;60379366
ECU;IPI;26557;189932;824157980
ECU;IPI;1021;5481;23506435
ECU;IPI;277;1495;6485644
ECU;IPI;2730;39841;172858765
ECU;IPI;815;30600;132120561
ECU;IPI;6506;80258;348174105
ECU;IPI;12144;25184;108692572
ECU;IPI;8035;107448;460245803
ECU;IPI;13144;54832;237071855
ECU;IPI;299;13321;56547743
ECU;IPI;70700;6931;29730852
ECU;IPI;115340;9983;43025908
ECU;IPI;186479;20260;87726504
ECU;IPI;6208;14463;61188878
ECU;IPI;273;4711;20639962
ECU;IPI;27036;30531;128952423
ECU;IPI;7449;34286;148613160
ECU;IPI;1104;23507;102524294
ECU;IPI;1662;12172;52474656
ECU;IPI;193;2974;12965335
ECU;IPI;9100;1553;6747315
ECU;IPI;125300;29444;127137658
ECU;IPI;53078;7835;33621154
ECU;IPI;548;5335;23119692
ECU;IPI;171764;109285;472298587
ECU;IPI;1306;1515;6464052
ECU;IPI;151996;27361;116073555
ECU;IPI;7848;54786;238835658
ECU;IPI;125000;16040;69924776
ECU;IPI;10683;438992;1843821847
SLV;BOG;64800;9751;40970043
SLV;BOG;1342;35718;150372850
SLV;BOG;1322;193647;823181452
SLV;BOG;7125;17268;75748099
SLV;BOG;3901;51061;216706000
SLV;BOG;950;3208;13985435
SLV;BOG;786;12540;53011471
SLV;BOG;417;7796;34200112
SLV;BOG;4704;222039;949442554
SLV;BOG;818;18119;76655692
SLV;BOG;274200;29325;125931081
SLV;BOG;705;17440;76029680
SLV;BOG;682;99182;424688374
SLV;BOG;1837;33390;141726796
SLV;BOG;8434;371782;1589411180
SLV;BOG;369;18331;77854137
SLV;BOG;1047;59065;250965273
SLV;BOG;441;14962;63169391
SLV;BOG;577;10140;43089935
SLV;BOG;127;2388;10058186
SLV;BOG;1295;32804;139407487
SLV;BOG;494;46350;196974058
SLV;BOG;1325;177509;754363770
SLV;BOG;969;23720;100803376
SLV;BOG;1075;23920;101653063
SLV;BOG;40900;7541;33081119
SLV;BOG;242;840;3540704
SLV;BOG;428;782;3297263
SLV;BOG;6320;22260;90394685
SLV;BOG;859;1215;5139978
SLV;BOG;209;4389;18574582
SLV;BOG;357;6346;26856293
SLV;BOG;1575;775;3272120
SLV;BOG;13970;138439;584500020
SLV;BOG;415;12975;55451964
SLV;BOG;1707;24549;103903081
SLV;BOG;934;13318;56299815
SLV;BOG;1076;12403;53125198
SLV;BOG;341;1386;5908521
SLV;BOG;305;13978;59644402
SLV;BOG;489;437531;1892979197
SLV;BOG;98000;3185;13533065
ARE;BOG;2282;2913;11829604
ARE;BOG;3810;2026;8554799
ARE;BOG;21070;13112;55386600
ARE;BOG;22895;15625;65841390
ARE;BOG;13445;9056;39626000
ARE;BOG;22510;14686;62470986
ARE;BOG;10875;4910;21539597
ARE;BOG;60750;10326;42317956
ARE;BOG;42550;7084;29911397
ARE;BOG;483185;84116;355145618
ARE;BOG;135184;74947;323474964
ARE;BOG;19340;25524;109828482
ARE;BOG;34240;23642;99590240
ARE;BOG;264;1136;4823207
ARE;BOG;924;4347;18422926
ARE;BOG;1202;5604;23808548
ARE;BOG;16250;2584;11264690
ARE;BOG;14600;2689;10919572
ARE;BOG;124800;21948;92554079
ARE;BOG;648;3888;16316159
ARE;BOG;685;4891;20543339
ARE;BOG;496;4244;17577678
ARE;BOG;18400;2811;11884039
ARE;BOG;4978;2347;9532067
ARE;BOG;6490;3124;12686033
ARE;BOG;21750;3436;14291507
ARE;BOG;235;3;13957
ARE;BOG;1682;4666;19807487
ARE;BOG;1948;6281;26604878
ARE;BOG;2241;9508;40225438
ARE;BOG;69450;9539;40268050
ARE;BOG;2800;428;1808443
ARE;BOG;48750;7020;29634158
ARE;BOG;13300;2268;9598108
ARE;BOG;99100;30169;125350385
ARE;BOG;964;4508;19741886
ARE;BOG;37550;6046;26354971
ARE;BOG;41425;9942;42142647
ARE;BOG;78910;16988;72130051
ARE;BOG;280899;59536;252690807
ARE;BOG;645;1733;7330989
ARE;BOG;160160;44304;193558150
ARE;BOG;51660;10481;44529104
ARE;BOG;17642;8138;34208428
ARE;BOG;8250;1052;4438792
ARE;BOG;6250;920;3883679
ARE;BOG;53120;8259;36003413
ARE;BOG;315;984;4317789
ARE;BOG;1141;7966;34435361
ARE;BOG;633;2342;9911697
ARE;BOG;12920;1938;8201558
ARE;BOG;13800;1528;6451569
ARE;BOG;28940;4133;17482641
ARE;BOG;53104;21274;89731784
ARE;BOG;10597;2948;12498380
ARE;BOG;19160;3034;13228163
ARE;BOG;1990;9437;39082675
ARE;BOG;1465;8562;36322202
ARE;BOG;2845;17815;75432342
ESP;BOG;83400;33833;139111131
ESP;BOG;4475;2646;11376426
ESP;BOG;6750;1088;4590762
ESP;BOG;5520;1581;6674018
ESP;BOG;14820;3908;16522425
ESP;BOG;1590;412;1740479
ESP;BOG;19230;3227;13873673
ESP;BOG;23606;4480;19003246
ESP;BOG;82;298;1308058
ESP;BOG;73100;24833;108830592
ESP;BOG;10800;1545;6735272
ESP;BOG;76825;14357;61047256
ESP;BOG;244500;33581;141778778
ESP;BOG;75000;11140;47034083
ESP;BOG;35850;16994;71748086
ESP;BOG;24530;2005;8795692
ESP;BOG;5031;35468;150343532
ESP;BOG;15032;17788;75547443
ESP;BOG;39000;2820;11431603
ESP;BOG;5688;13363;56644600
ESP;BOG;479292;123404;516864051
ESP;BOG;551510;72245;304785172
ESP;BOG;61000;10497;43019844
ESP;BOG;51530;14542;61772137
ESP;BOG;58630;7248;30567463
ESP;BOG;42700;10055;42527918
ESP;BOG;19920;6197;26317295
ESP;BOG;106523;29527;125590904
ESP;BOG;87400;20067;81346802
ESP;BOG;13400;1743;7344258
ESP;BOG;128718;15648;67082651
ESP;BOG;36980;6892;29494890
ESP;BOG;995;5998;25387066
ESP;BOG;6600;971;4232977
ESP;BOG;312775;85428;365580931
ESP;BOG;374960;53089;229146674
ESP;BOG;114375;24388;104542004
ESP;BOG;20500;2132;8896995
ESP;BOG;249920;30533;128771460
ESP;BOG;77350;18970;80566822
ESP;BOG;455;1856;7893580
ESP;BOG;512;1024;4464026
ESP;BOG;352386;88179;372144296
ESP;BOG;2575;535;2169775
ESP;BOG;285820;34537;146741755
ESP;BOG;23800;1655;6708973
ESP;BOG;107550;49461;214384251
ESP;BOG;2460;1524;6517552
ESP;BOG;1992;4204;17634429
ESP;BOG;2580;5397;22645141
ESP;BOG;851;6513;27485351
ESP;BOG;332;1594;6698079
ESP;BOG;372;2821;11872307
ESP;BOG;1117;3985;16524148
ESP;BOG;1468;6068;25436867
ESP;BOG;1899;7715;32415644
ESP;BOG;416;1901;7985428
ESP;BOG;742;34632;147259699
ESP;BOG;886;4452;18342940
ESP;BOG;5095;749;3036266
ESP;BOG;1651;17702;71885787
ESP;BOG;15700;942;4005469
ESP;BOG;1073770;121492;515140642
ESP;BOG;68900;16222;68554373
ESP;BOG;52050;12906;56263855
ESP;BOG;56650;13900;58811567
ESP;BOG;4160;6053;25571389
ESP;BOG;524100;52236;227717182
ESP;BOG;2096;5162;21789042
ESP;BOG;2640;1190;5023854
ESP;BOG;15100;1132;4789051
ESP;BOG;33580;7268;30679289
ESP;BOG;80420;12826;54319787
ESP;BOG;655080;96093;406802145
ESP;BOG;3920;893;3779996
ESP;BOG;80480;14287;60411010
ESP;BOG;5120;1555;6581560
ESP;BOG;271081;70666;297419602
ESP;BOG;320060;32128;135203995
ESP;BOG;1510;8720;36323024
ESP;BOG;3878;5817;23969647
ESP;BOG;467;2548;10643336
ESP;BOG;131200;8772;36752277
ESP;BOG;574710;60532;250834365
ESP;BOG;80050;15037;62610960
ESP;BOG;2550;4585;19160939
ESP;BOG;10500;2730;11901161
ESP;BOG;344450;86038;363707638
ESP;BOG;46920;5825;25395248
ESP;BOG;5705;8729;36899408
ESP;BOG;467500;47382;206556305
ESP;BOG;2475;4551;19240120
ESP;BOG;1270;546;2308578
ESP;BOG;10608;11335;47918311
ESP;BOG;91200;22400;95175476
ESP;BOG;162195;13516;57181348
ESP;BOG;51040;5673;23998558
ESP;BOG;141775;28642;121440392
ESP;BOG;159970;22595;95743482
ESP;BOG;1365775;197750;837360503
ESP;BOG;392;74;315197
ESP;BOG;366000;54935;230899362
ESP;BOG;2192;501;2118693
ESP;BOG;439883;118391;501458034
ESP;BOG;36750;2580;11317583
ESP;BOG;126170;11186;47764458
ESP;BOG;234388;39158;167083647
ESP;BOG;5410;1476;6012800
ESP;BOG;1356;9540;40472066
ESP;BOG;451;6148;26058966
ESP;BOG;1544;9820;42139894
ESP;BOG;1448;6186;26565747
ESP;BOG;15755;13369632;57635885351
SVK;BOG;318;3828;15542827
SVK;BOG;10731;14860;62867499
SVN;BOG;7200;2232;9483768
SVN;BOG;15225;4110;17466946
SVN;BOG;3550;419;1782328
USA;BOG;432;6973;29629169
USA;BOG;4330;2084;8840266
USA;BOG;1920;230;972770
USA;BOG;8474;3765;16287670
USA;BOG;55962;27965;118236198
USA;BOG;5064;1023;4216301
USA;BOG;166680;77331;330666475
USA;BOG;53065;24265;100973297
USA;BOG;10136;1723;7304047
USA;BOG;6845;1780;7543881
USA;BOG;68292;29746;124613254
USA;BOG;12744;6074;25988602
USA;BOG;95453;41809;171843834
USA;BOG;2220;956;4037337
USA;BOG;652;5721;24718160
USA;BOG;3440;1028;4356690
USA;BOG;5355;3437;14510648
USA;BOG;16560;4184;17496265
USA;BOG;22200;4014;16980336
USA;BOG;6480;3517;14876746
USA;BOG;47824;16896;70791177
USA;BOG;553;4491;18483444
USA;BOG;7693;98252;412311983
USA;BOG;385;3990;16797993
USA;BOG;463;11733;49417899
USA;BOG;2508;91546;390094329
USA;BOG;3747;71513;297429415
USA;BOG;4869;97558;415816233
USA;BOG;590;11570;50753218
USA;BOG;5089;162275;681489386
USA;BOG;8003;248712;1064736055
USA;BOG;487;7276;30840940
USA;BOG;21888;9850;43206846
USA;BOG;93249;44421;187824718
USA;BOG;531;1989;8725067
USA;BOG;1954;5534;23831928
USA;BOG;11955;5762;24139904
USA;BOG;40687;6293;26731384
USA;BOG;21589;5939;25251377
USA;BOG;21748;80085;340527394
USA;BOG;27882;13774;58120831
USA;BOG;6627;5757;24338663
USA;BOG;91640;58284;246267373
USA;BOG;17292;4228;17821255
USA;BOG;15000;4472;18921269
USA;BOG;88674;41011;173641464
USA;BOG;60655;38130;160322368
USA;BOG;7920;9029;38120406
USA;BOG;13140;98550;432305343
USA;BOG;5592;43589;191208236
USA;BOG;9874;48772;213356943
USA;BOG;3250;15797;68912304
USA;BOG;88276;450477;1971120229
USA;BOG;864;2060;8490538
USA;BOG;3850;52076;220233849
USA;BOG;278;860;3625068
USA;BOG;184;589;2481186
USA;BOG;8964;31818;134347368
USA;BOG;11125;2506;10896155
USA;BOG;2117;10436;44234519
USA;BOG;122250;33168;140930832
USA;BOG;2524;88278;362446547
USA;BOG;2868;82431;339215024
USA;BOG;565;26051;110245612
USA;BOG;30320;11040;46928400
USA;BOG;1395;248;1011292
USA;BOG;13200;350;1465537
USA;BOG;2576;59412;246852506
